frame,left_knee,right_knee,left_elbow,right_elbow,left_shoulder,right_shoulder
151.0,125.53985463517769,23.2607660522057,43.639977166386196,49.12725329649162,11.876683692570229,7.7223325865655905
152.0,125.5374570615448,18.258556238729483,39.448681368995025,47.03317415426689,10.473455028218364,6.2293847133816005
153.0,122.27064561349354,20.528134315892785,36.37541848387882,46.0690331225698,9.539140196230836,6.132384470323622
154.0,125.9328962258147,34.33882063888603,35.58654261389185,46.41001631053695,10.018458317292897,6.2655815822069005
155.0,113.64487670104285,50.77847509719256,38.32610221450522,50.70429982298671,16.905275019961742,10.995425263827663
156.0,134.62717481003634,86.8576099967988,49.11945656826898,57.774372180431094,18.83257406181156,13.704750546113427
157.0,132.69437895161224,84.67691743796775,45.26114073805138,55.644398674851665,20.1538117618335,14.651607183424826
158.0,139.04113521391776,96.66655191236921,46.743857471386356,58.34471139780345,22.19040258344577,17.49666079220987
159.0,142.72165494939136,109.01408712742617,48.34867730579765,56.81915054595573,23.56245007964151,19.212742244514825
160.0,140.32886750560178,101.78263866868987,47.840295338985605,56.31251578691348,24.070851608502096,19.244957395934026
161.0,139.07848063578842,89.50110991599253,48.0157029988183,56.897184446318846,26.02477506883608,19.99013468646764
162.0,137.51487908457645,86.91035184025996,47.65753088001192,58.87363317426865,26.759709045470714,22.193414729306284
163.0,133.07506384202978,96.8582917332523,46.336246838432004,59.50300569155484,25.664945520132253,24.103860438735524
164.0,130.08544310837658,104.37587368088386,45.14659593546081,58.62972001535411,25.037998250399426,25.820110153822124
165.0,110.27999636619411,99.5310563741042,43.40386804637865,58.97685712295664,27.186276897515544,26.782438334881487
166.0,112.48558401445719,102.75886712749093,42.76542544266185,59.01470367835148,27.39663028834361,26.988259396146304
167.0,110.3343272181465,97.66558443062067,41.101448141410586,58.538040605374384,28.273650452479185,26.711443547520627
168.0,109.09849740370876,99.6637082087819,42.0013110188436,58.83312235816586,29.933180925943535,27.63410007328714
169.0,109.24948658909463,99.26965084190918,42.082747665865,60.09435701176411,31.63394087059872,29.821233299878354
170.0,121.80881210282058,107.92831749714689,42.823408280268865,61.446848325361586,32.62345219942179,31.379930284808008
171.0,113.09417868980842,90.51419608707872,46.878607455019136,65.83425336576077,36.83319530923168,34.78790248124439
172.0,116.5497287437453,89.46302814477444,48.00373507936167,67.15717013283682,36.72126143032594,35.48699239729403
173.0,116.88014347662204,92.56872627136667,50.7836611301509,69.32451394394246,38.9109461278076,35.730660391096116
174.0,121.59449489367223,91.628367256875,51.15590054540057,70.58039648165078,39.62215773782766,37.37813123716193
175.0,137.87965927805624,116.89063745297334,52.876418819214216,67.08340428147318,40.116688233947585,38.28077020977559
176.0,142.31614052763052,128.45294411316235,52.00097302861311,68.41478203218719,40.22963749180742,39.20605381929857
177.0,143.73325479067137,117.00251866977483,46.50735455007862,67.88264593016906,39.351118025336916,37.23572703537002
178.0,135.95489572465408,102.06348206388351,46.746554349163766,67.19844144489701,42.01882160246156,37.48621551670262
179.0,144.21474716671594,103.1881574960269,47.50435325197865,68.63408720690637,43.08188855505882,38.2279920532187
180.0,146.47446194633687,108.92529623856257,48.02266380538855,70.4752703916096,43.18595463816785,40.691563308090835
181.0,140.19344456356234,92.75135697879553,49.4156144284296,72.55345828123863,44.62846906032227,42.117665756606314
182.0,147.54875616397692,101.05956099563225,50.362104566975404,72.8272585496678,45.273272950881555,42.99519182996385
183.0,148.78500258188112,114.01092109392856,50.40505654138329,74.62294388120816,45.967904148413986,45.29185985591184
184.0,166.18529717240554,129.08201327622913,54.36694341774415,78.42081575206014,49.6643512794854,49.01626672660948
185.0,163.55404912469305,145.35996384206015,57.12863830879502,79.13772307144615,51.62006823807969,50.383581868553854
186.0,153.5888451199538,157.25747807412495,60.01336541705357,80.20536758361422,53.18055465727691,51.35021024349863
187.0,166.250227564843,131.33469504540764,60.80330521242243,82.51492288100887,53.93616865801761,55.335858268333126
188.0,169.9723973926686,132.7872368269696,60.5049778989525,83.69952773449542,54.175340621254485,57.47090077189432
189.0,172.429117824818,122.85094461771497,60.21467454250989,85.52557813147676,54.151400623377285,59.80521941089369
190.0,159.41774524238207,142.61404534035194,61.654220576721535,85.94281711918485,55.556886059671186,60.53136815490705
191.0,166.46485347313657,134.88567701179903,63.50548564202482,88.57318681168513,57.98401288043075,62.6577313123438
192.0,179.46178514864565,133.8227754521596,64.77699271569504,90.18684312870627,59.52110619715326,64.90067965444482
193.0,171.4266744836691,145.4250154084724,65.7105892141528,90.92407216749402,60.18448197767529,65.55161249754507
194.0,178.35197465156617,134.33468057979795,68.44262800839893,92.6334427929026,62.73652423148017,68.37980536067018
195.0,179.31296066253643,129.87047036379604,69.59765563032971,94.71856429355012,64.7221440312156,69.7911202884686
196.0,173.63076211510548,128.36453400366761,69.63907015888353,95.79711283009635,66.47250648678269,70.06784607442295
197.0,178.50074905208686,138.16854248776568,69.47146970156278,95.88095057810335,66.68885275303472,70.46218171823267
198.0,175.62986970805935,138.2967476738701,70.70589276895787,95.79729286614997,66.7927231393148,71.28996722637152
199.0,166.05099814148554,133.3072301929772,73.36528845246157,97.75276902493609,69.04814166808413,74.52620247922823
200.0,162.95369046275033,122.97536302013876,74.14948814901159,100.3136369751414,72.11306239234975,77.78458694664424
201.0,165.04707513122395,115.46467285808902,74.5241837221049,105.18326526598052,75.10479088899277,82.13832022827454
201.0,174.69331798375927,178.9287973306647,166.5024052041962,158.9791545754669,16.720603232469863,18.6703209561745
202.0,157.08528306859253,118.05136324723951,75.83438329863425,105.65937681062937,75.97148346069895,82.86953150884177
203.0,152.00163628983486,109.90395501409844,77.17076051537894,110.6297992263784,78.9944527629558,86.22874358447403
204.0,151.96486400230737,111.60356850763006,77.41983356762799,111.4838204746086,79.95318945458025,87.33712789991695
205.0,155.9319733196475,116.20094451319272,79.3425624931417,113.53990987258538,82.14506440722596,89.07972824408526
206.0,160.60739347304474,115.3284934704757,79.7167081224263,114.01006985753186,83.2513458964367,90.45667732108454
207.0,155.66360617974536,110.71819345056437,82.82456684992064,119.78522867722928,85.46999413769916,94.82153257203441
207.0,74.97546306310952,62.21320597866205,63.29156010895379,41.28332420597841,11.747097466928182,15.983333732812053
208.0,159.01443746347084,114.69365921697498,85.30703235677572,122.11102935348833,87.50522686989179,96.17616257949409
208.0,70.99439562176954,58.31935125119684,64.94068836191511,38.77453580811557,10.198256139029462,18.049922152702717
209.0,154.7722071808039,102.30156671855819,87.46206858645014,130.80165158396352,90.61323716236693,102.84649222647312
209.0,40.4790027846486,32.111052518458436,68.76044747985638,46.0522226056999,10.975767435840933,18.797603955009915
210.0,159.5911424283379,111.07733914602518,88.39252099453854,132.54283655870375,90.97501110626274,105.45669697965782
210.0,36.80153880205167,30.3591349910952,71.58229066608607,48.865677122846805,10.456899586904076,18.395061861181112
211.0,158.9844904604015,108.15774272133689,88.01334118980466,133.64648125768286,89.94179345096607,105.33115698065163
211.0,77.01110724295542,54.70856849384118,63.29688666005818,40.44384638354598,11.896481987796257,19.375608699695313
212.0,154.94069973115376,109.14094940671505,87.64108871783922,131.67413556245683,90.71575388128085,103.81463698761823
212.0,73.2856415099231,48.575976483243885,66.34654141994626,43.99956764124618,12.946388498669597,19.43540347227181
213.0,168.8668538497726,114.22645337336012,88.25122549316849,129.96074744966174,89.83978154222308,100.96967848229757
214.0,168.17116105288716,120.44207743910596,86.82051082784241,131.2470543391402,89.36145015704032,102.78135532178194
215.0,163.35596893563917,106.11859367047492,86.82028932422513,132.08071911092853,89.2671706627526,103.09247140454902
216.0,173.33987740680655,115.93861378373964,86.8702750306275,134.46142363434817,89.43757249638134,104.22657130076999
217.0,157.14624089032324,106.84802343615273,86.00354217185154,136.98641949203756,91.4045417458675,106.68084708606511
218.0,148.823970052106,101.30562865060593,87.12615978429277,138.99920990116178,92.54663355098839,107.60056053174384
219.0,159.8714829199591,94.53597882905628,87.03354410741399,143.2060149713255,93.93477445641379,110.04376875353995
220.0,157.82225895857533,96.30114216142915,85.41637361266271,144.6491193456724,93.7425514397151,110.49743936095729
221.0,151.96626600736104,94.66937250095198,86.9383223506849,144.23868106552996,95.80646539067531,112.6327910233835
222.0,164.30741237647808,92.06805916205975,85.82257417529827,146.04166523132037,96.14034077464432,112.91002693292725
223.0,168.27859850473402,96.85835770923373,84.37370080195933,146.75795985736445,95.13536218028374,112.65126009768329
224.0,168.64144397369128,103.85878709020793,85.08358328219832,145.04620990777693,95.38800377693278,111.64914171561865
225.0,172.0029213850027,107.64419129715478,85.02677048036429,148.36056244736275,94.94123442601258,113.20656129924791
226.0,158.6154085197289,110.30337929127813,94.18797675149011,142.99910576275772,99.0418888764317,110.64525272245567
227.0,140.38343711348358,111.80984049882447,91.97045625367616,141.0341590927917,97.50740340447592,112.08476490289677
228.0,147.0351242212236,113.17960593291433,92.59224118926191,143.8765997397303,97.4136775218046,113.08824322916193
229.0,147.0395147218956,109.4204097355194,91.97675321206464,144.41858977442064,98.27074863597197,113.21880430896431
230.0,143.6743539436699,107.78229405008932,92.63099028749284,146.2415084547693,98.60611017767259,114.17582422186904
231.0,149.64389964147497,109.27007266530657,92.13142151886665,145.7743246044599,99.57934345015052,113.9866512221201
232.0,148.23307668298028,105.33656250838855,92.53775131096376,149.10853150246302,100.3312540613789,116.71430353608162
233.0,152.07134256890964,105.86162284017955,91.55733089540247,150.68456872897647,101.46946132655167,116.76228394401322
234.0,154.0702670800341,105.71591984807588,92.26000140221232,153.77388511828244,102.38756561845761,115.20704692277009
235.0,144.46216952590007,108.65442938962302,90.43644661289338,147.07179281721264,99.7716317556222,104.00282498144209
236.0,137.27094442530642,112.22099493388149,90.18664463953725,133.149085064894,99.59006058910862,87.24403426252117
237.0,140.02812905691226,116.35038883116927,88.5851638581011,135.03685957887936,97.97160151757299,89.85623125925765
238.0,144.2172029158386,109.99100412098635,91.07077764584339,151.85563027638827,104.2754717140175,113.61840804343494
239.0,152.7569639793027,119.93778172962304,90.20057617636779,144.83311987823038,103.14522491890483,103.24918541989504
240.0,145.70839532015364,112.86465469977112,92.48490366785802,156.12432013121406,105.88124783063147,117.44388094689637
241.0,172.1667035952572,134.33424104521384,87.26944138960923,151.20349416235484,98.77209602213604,115.60519997509547
242.0,173.73695869658096,128.30662074657113,89.35911781653884,152.7447599378899,100.96973664442356,116.86821583870608
243.0,177.39477888581487,113.14399677196386,91.01767404988279,151.62291741811623,103.12641993557489,120.42051011966679
244.0,145.84570512123807,106.2679773826023,98.31913300019221,156.4350221494071,110.25721282559925,122.70844485838131
245.0,141.39982793998624,106.62627483491515,97.80554904821207,158.91279006950296,109.8271531019111,124.6470890338141
246.0,156.94426655367798,107.39525245892455,98.49977190775986,151.19282474759012,108.29615096371145,123.20609215740625
247.0,173.60977893485975,115.16005408670586,97.56295910040708,148.09244588741265,106.33355672971965,121.86012410708933
248.0,168.99636435319928,117.8329826219837,98.84836209192713,147.3561458524549,106.62727624766735,121.04337376013784
249.0,153.13518470688578,170.22487972613928,94.21998213604891,141.23522849600286,98.87032467280632,116.6175993932977
250.0,156.44467649329377,157.5430748518657,97.91629209101885,147.18339049551915,102.84619933879395,119.84914656881026
251.0,148.6204589059032,141.81801929181495,95.97098836477986,141.98395451114413,101.65908789767113,116.75266679896872
252.0,136.8410184465633,93.80972561796371,94.93827629349795,153.6544799050333,105.43716890385444,124.76608247478947
253.0,155.02268936538158,115.72363780246863,95.4651952605952,138.04787778311507,104.75857176251715,122.45229947586597
254.0,149.74123739685052,110.1091233531071,99.36090037537735,152.37719516051962,108.18937889431744,125.19684387942243
255.0,116.80725944868557,92.87459385343028,103.11677691486237,148.23282567434933,111.0800039513113,120.45189323473892
256.0,114.75243852839009,90.77014695016612,102.91329847982936,136.49866126671387,113.72859921378027,118.54779307690441
257.0,146.8341069899021,101.93893231972488,110.46588721035204,118.3700748241934,120.85374180983115,107.90557943360149
258.0,149.7865531976547,105.34033336855052,118.82032390403398,111.65758728342276,123.64870231566013,110.5212141110256
259.0,157.1422052998578,105.2959571566678,123.68460325240267,108.45278329654246,127.2611107024692,111.20431967971933
260.0,159.07897006918327,107.71701382263737,118.12102231763834,115.00756763300782,127.0710831763578,112.42397283637442
261.0,134.88104592350717,96.78228379435701,110.79523398459635,153.6948054339562,123.37655919028518,120.80074781622412
262.0,120.81660511891371,92.08187515807113,115.15436984502207,160.98681139794408,124.66199196164816,126.42514265441963
263.0,123.72751465479159,102.45434900201245,116.48365188860555,164.05928888873552,129.57244796536807,129.80861083527125
264.0,115.05862935947735,91.94767082971127,118.55207917962191,163.43270526361854,128.7191649576983,131.25769334848965
265.0,118.26769930399267,92.49456075364931,121.30482969904281,165.07875178135748,128.8712154382377,133.64112357180005
266.0,141.61227419086921,111.24537790287124,120.00038715399505,169.73801687046375,129.14385433933825,138.16851180531197
267.0,157.02541503417075,115.42678362560424,105.9282917281847,177.97210784776067,119.8235978395746,137.08163474616293
268.0,154.9529260087936,107.31046444801905,106.73744326599507,173.80144354901063,122.16601096290508,144.03999682669104
269.0,132.63125589303436,102.15297116480092,123.30800256402112,178.71724967595736,129.27410629374253,143.52047549130353
270.0,126.64449536652641,100.55793815718489,125.5636626642737,176.16419436441555,130.0123161259058,146.42381018068477
271.0,168.0058243806273,78.52298315924003,110.36528419608388,171.27429300339486,125.06717353000997,147.504470553159
272.0,146.47342779806425,105.4885497247881,129.28157428891512,177.974950796549,132.44711466032393,148.18603763916994
273.0,141.97962253534706,98.838377423231,131.98048177281223,175.66206328286745,132.57815785593678,149.27271948418692
274.0,133.27676246106876,35.34129663191873,119.69397066725,162.41333202084786,124.61242388756139,152.2458907836606
275.0,151.85913754465165,74.31202786900833,135.0118642321416,169.4317498807737,133.07616979662728,152.87355960004209
276.0,158.8868633678182,103.9667489010451,136.70038500712857,172.8953385379209,134.50010734787074,152.02569467891738
276.0,173.5325091014265,177.2101600817424,162.59689041806007,165.84964941083854,27.314273671239306,25.8859266509106
277.0,137.1411325524989,17.58140665730399,130.48891985046458,155.26115053343685,126.69438092007755,157.84052997251894
277.0,174.08434056805265,177.81708345733134,164.34592311187876,164.16051529995713,25.365053636945127,27.945154688032606
278.0,160.32300492798043,80.42248195337771,136.1819918948689,170.34937125958845,134.04546249820407,153.06780070307676
278.0,173.9641664723611,177.63115458958345,166.54989638210074,164.30687869202274,23.246756188577056,27.976518712003443
279.0,177.81617003294258,104.69852648266001,134.9101879161568,176.88146274996376,135.0081011154503,154.23415532378556
280.0,167.96315794612954,111.11139215296348,133.72308470259105,175.51674730296637,134.37130462043612,155.03788421982586
281.0,172.49437083488507,111.57576368585347,134.37976931652182,173.46038330819135,135.21617458274358,156.68969847495873
282.0,175.91123370797914,64.11266110158107,133.11965625043342,163.59579473581132,134.55820755924893,160.77845522693343
283.0,165.24950196531591,71.60497071805622,136.74124158370807,160.89619390705198,137.97007388932894,161.9640445609733
284.0,145.5903093945551,70.86012255648896,136.8889725094891,160.699551395488,137.67309187374087,161.45131868518817
