frame,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
159,331.0565490722656,64.76895141601562,334.90386962890625,55.1536865234375,318.7982177734375,52.17913818359375,331.5091857910156,62.535789489746094,280.1697998046875,55.900482177734375,351.3918151855469,123.42144775390625,255.7997589111328,123.23678588867188,401.1719970703125,204.38470458984375,314.0119323730469,210.2729034423828,421.4496765136719,137.06658935546875,352.4031677246094,120.01913452148438,379.669677734375,324.0500183105469,308.4521179199219,325.9092712402344,426.89776611328125,360.0,324.3862609863281,342.4850769042969,465.40521240234375,360.0,374.08721923828125,319.4619445800781
160,333.2178955078125,66.72662353515625,337.2286376953125,55.665672302246094,320.7624816894531,52.494293212890625,333.0564880371094,59.57587432861328,279.7110290527344,52.25623321533203,350.9983215332031,122.58949279785156,255.18365478515625,123.08323669433594,403.58251953125,204.70932006835938,315.5743408203125,210.9615478515625,421.95404052734375,137.1256103515625,353.154296875,117.07795715332031,381.4051513671875,324.5509033203125,310.8311767578125,327.1650390625,424.1475830078125,360.0,323.07080078125,344.091552734375,463.7756042480469,360.0,373.6717224121094,321.46917724609375
161,332.14990234375,64.20299530029297,335.5378723144531,53.63557434082031,319.84539794921875,50.440460205078125,330.69061279296875,58.994873046875,279.011474609375,51.832611083984375,349.8877258300781,123.34939575195312,256.3780822753906,122.89108276367188,405.46380615234375,203.54714965820312,316.8019714355469,208.71905517578125,422.40509033203125,131.84820556640625,353.46295166015625,116.83319091796875,380.5362548828125,323.71533203125,311.22802734375,325.3888854980469,422.39263916015625,360.0,322.6954040527344,347.5487060546875,460.1824951171875,360.0,368.2584228515625,323.46527099609375
162,333.7295227050781,61.77344512939453,335.9341125488281,50.51788330078125,319.9314880371094,48.90849304199219,330.5179443359375,57.08472442626953,277.3515319824219,53.83369445800781,350.6181945800781,123.87944030761719,257.6263122558594,124.83253479003906,406.3244934082031,202.6226806640625,318.718017578125,205.40414428710938,422.1300048828125,130.6171875,355.29345703125,113.50898742675781,380.5054016113281,323.4425048828125,311.33294677734375,325.59027099609375,420.4217224121094,360.0,323.0447082519531,348.4007873535156,458.8891296386719,360.0,364.9890441894531,323.922607421875
163,320.6539611816406,47.547454833984375,325.5161437988281,39.122222900390625,304.5084228515625,40.04876708984375,328.6217346191406,57.112396240234375,271.88916015625,60.498870849609375,357.57208251953125,124.46546936035156,260.9328308105469,128.40866088867188,405.257568359375,200.48684692382812,318.59173583984375,203.1914520263672,423.9678955078125,126.74832153320312,356.1387634277344,109.64940643310547,379.5995178222656,319.8096923828125,307.5776672363281,322.2657470703125,417.1761474609375,360.0,322.8518371582031,346.6636962890625,448.6961669921875,360.0,367.2053527832031,325.80194091796875
164,312.9350280761719,41.623138427734375,320.2949523925781,33.48857116699219,295.54949951171875,36.225250244140625,329.3634338378906,54.10877227783203,269.15277099609375,61.70542907714844,361.5242004394531,122.32363891601562,263.5532531738281,129.5061492919922,404.85552978515625,198.1229248046875,320.8060302734375,202.62857055664062,424.6135559082031,126.3515625,355.93505859375,109.01950073242188,377.6904296875,318.25213623046875,305.244140625,321.68731689453125,412.8272705078125,360.0,321.3042907714844,346.7116394042969,450.0578308105469,360.0,375.7393798828125,328.6923828125
165,308.33636474609375,38.84877014160156,315.9331359863281,31.05120849609375,290.4704895019531,35.826995849609375,326.1816101074219,51.5999755859375,268.5333251953125,64.20703125,360.96148681640625,118.56111145019531,264.9933776855469,131.31332397460938,405.22247314453125,196.51910400390625,318.86083984375,202.37319946289062,421.3895263671875,130.7875213623047,358.686279296875,102.86616516113281,369.27862548828125,317.0318298339844,299.9657897949219,322.2048645019531,385.1559753417969,360.0,308.7774353027344,347.21429443359375,417.2312927246094,360.0,365.9037170410156,337.26678466796875
166,307.0958251953125,39.10676574707031,313.01776123046875,30.6343994140625,289.6180725097656,36.92718505859375,322.047607421875,48.97605895996094,269.467529296875,64.95155334472656,359.9930725097656,115.7174301147461,265.380615234375,130.886474609375,405.19866943359375,194.52842712402344,319.2265319824219,201.31910705566406,420.0979309082031,129.61572265625,358.6763916015625,101.76496887207031,368.4772033691406,314.6790771484375,300.29180908203125,320.92083740234375,387.23638916015625,360.0,311.0882568359375,347.7183532714844,429.02752685546875,360.0,371.1100158691406,338.012939453125
167,306.3470458984375,39.85015869140625,311.6784362792969,30.994903564453125,289.0466613769531,38.09049987792969,320.77972412109375,47.91337585449219,270.5868835449219,65.80014038085938,360.43328857421875,114.24702453613281,267.2167053222656,130.20755004882812,405.922119140625,193.27017211914062,318.3056640625,199.6881561279297,418.79681396484375,128.0991668701172,358.44989013671875,101.37200164794922,366.1141662597656,311.12744140625,298.92547607421875,317.37255859375,384.2259521484375,360.0,308.3459777832031,348.83740234375,427.60736083984375,360.0,364.49664306640625,339.9420166015625
168,306.2033386230469,39.458526611328125,311.8059997558594,30.81561279296875,288.4877014160156,38.17578125,321.6158752441406,48.51506042480469,270.19451904296875,67.1063232421875,360.6242370605469,115.23116302490234,268.14862060546875,131.2351837158203,406.6571960449219,191.9753875732422,317.84619140625,198.23007202148438,419.8754577636719,124.25735473632812,358.26458740234375,99.50654602050781,364.1268615722656,311.35931396484375,297.4580993652344,317.6705017089844,380.9687805175781,360.0,307.16748046875,347.9936828613281,422.1480407714844,360.0,361.89111328125,340.2139587402344
169,305.68096923828125,39.71221923828125,311.5023498535156,31.05108642578125,287.61383056640625,38.63104248046875,321.9864196777344,49.13348388671875,269.47100830078125,68.35835266113281,361.16094970703125,116.53948974609375,268.40167236328125,132.46377563476562,407.61810302734375,191.21205139160156,318.4308776855469,196.63858032226562,419.89593505859375,122.94161987304688,358.57537841796875,98.04716491699219,362.0320129394531,313.29547119140625,295.0478820800781,319.270751953125,378.34149169921875,360.0,304.15020751953125,347.91064453125,419.00494384765625,360.0,358.4262390136719,339.9330139160156
170,305.9505920410156,40.20390319824219,313.0520935058594,32.130401611328125,287.6187438964844,38.726654052734375,324.37335205078125,52.087310791015625,267.9253234863281,69.06967163085938,361.1203308105469,119.30072021484375,266.7791748046875,134.3662109375,408.3268127441406,191.16766357421875,318.312744140625,195.95944213867188,419.9077453613281,122.14125061035156,358.2659912109375,94.67967224121094,363.4296875,315.0729675292969,294.8382873535156,321.2552490234375,383.53173828125,356.2626953125,304.743408203125,345.68988037109375,420.35784912109375,360.0,358.86895751953125,341.7740478515625
171,305.15960693359375,40.05262756347656,311.4952392578125,33.000213623046875,287.673583984375,38.61651611328125,321.3636779785156,54.60676574707031,269.2157287597656,69.6531982421875,358.7066955566406,121.8958740234375,268.686767578125,135.14239501953125,408.4251708984375,186.5085906982422,319.4918518066406,189.73861694335938,419.4649658203125,119.09921264648438,362.39935302734375,88.13368225097656,361.24627685546875,317.3210144042969,295.50885009765625,322.3825378417969,379.4452819824219,360.0,307.13323974609375,359.353515625,404.6043395996094,360.0,352.9100341796875,345.41058349609375
172,304.831298828125,40.830535888671875,310.507080078125,33.5643310546875,287.2527160644531,39.466339111328125,319.53082275390625,54.66485595703125,268.36761474609375,70.42349243164062,356.9015808105469,122.00674438476562,267.9432373046875,135.42605590820312,406.4579162597656,185.84075927734375,318.64520263671875,188.6793975830078,418.45947265625,119.00804138183594,362.8085021972656,87.41587829589844,360.7164611816406,320.32049560546875,295.03173828125,325.5914306640625,380.5429382324219,360.0,306.0964660644531,360.0,408.3343811035156,360.0,350.6866149902344,345.19866943359375
173,303.9426574707031,44.76225280761719,310.2992248535156,37.875244140625,286.4618225097656,42.533843994140625,319.3946533203125,58.987518310546875,265.618896484375,71.85276794433594,353.7411193847656,124.4830322265625,266.02362060546875,135.54916381835938,406.7635192871094,185.93695068359375,316.7697448730469,187.04315185546875,418.7235107421875,118.08114624023438,362.00390625,88.8939208984375,360.03802490234375,316.6636962890625,294.9788818359375,321.51025390625,382.0049133300781,360.0,308.39599609375,360.0,401.88671875,360.0,347.1480712890625,348.41119384765625
174,303.01751708984375,46.04335021972656,309.327880859375,39.221832275390625,285.2077941894531,44.183441162109375,318.41845703125,60.93586730957031,264.04156494140625,74.56929016113281,354.37109375,126.51429748535156,264.0732727050781,138.6173553466797,407.44390869140625,186.1220703125,316.6716613769531,188.55569458007812,418.8143615722656,117.99298095703125,361.4937438964844,88.32810974121094,361.395751953125,321.93756103515625,294.2656555175781,326.9478759765625,384.806884765625,360.0,306.0635070800781,359.1153869628906,408.7149353027344,360.0,349.27154541015625,344.6474609375
175,304.4790344238281,50.48448181152344,309.8179626464844,42.28694152832031,285.96728515625,47.73960876464844,319.3955993652344,61.8729248046875,262.696533203125,76.67350769042969,354.16436767578125,128.80374145507812,265.1354675292969,140.04161071777344,406.31719970703125,186.37879943847656,318.9421081542969,190.03057861328125,420.353271484375,112.13331604003906,355.3714599609375,89.81643676757812,361.04779052734375,320.7015380859375,293.94415283203125,325.5848388671875,404.50921630859375,360.0,320.01318359375,350.267578125,429.38134765625,360.0,356.0335388183594,337.38885498046875
176,302.62957763671875,53.219512939453125,307.6492004394531,44.002044677734375,283.8919982910156,50.055328369140625,317.237060546875,61.991668701171875,260.56884765625,78.17288208007812,354.6277160644531,129.892578125,261.9237976074219,142.3520965576172,406.5313720703125,186.77394104003906,316.6138916015625,190.79678344726562,419.1924133300781,112.0826644897461,354.48858642578125,86.45037841796875,361.9464416503906,324.7960205078125,292.5001220703125,329.9057312011719,407.5215759277344,360.0,318.4969787597656,346.26556396484375,437.9754943847656,360.0,359.4947204589844,331.8562316894531
177,299.7801208496094,55.02073669433594,305.7052001953125,46.586639404296875,281.81378173828125,52.49403381347656,315.0348815917969,63.86229705810547,259.6003723144531,79.64191436767578,353.267822265625,126.82368469238281,258.08160400390625,141.33114624023438,406.66485595703125,188.3021697998047,312.5959167480469,193.1370849609375,413.661376953125,116.05619812011719,353.8503112792969,87.99482727050781,358.7127990722656,318.7835388183594,287.78857421875,324.2720947265625,392.14898681640625,353.7412414550781,298.4931640625,340.1219787597656,427.6163024902344,360.0,343.8919677734375,334.5223388671875
178,297.2790832519531,57.02789306640625,303.6271057128906,49.26129150390625,280.3060607910156,54.090553283691406,313.0075988769531,66.86170959472656,259.17236328125,80.14425659179688,351.5216369628906,129.16017150878906,257.634033203125,141.97720336914062,407.0913391113281,188.54981994628906,311.7302551269531,193.2979278564453,411.78790283203125,114.91970825195312,351.17962646484375,88.84454345703125,355.03070068359375,315.644775390625,285.8434143066406,319.6434326171875,382.7230529785156,354.6607971191406,293.01336669921875,339.9803466796875,411.28326416015625,360.0,334.9962158203125,334.55975341796875
179,296.8960266113281,57.731590270996094,302.9549865722656,50.592437744140625,280.1435546875,54.78822326660156,311.2876281738281,69.38450622558594,258.0830383300781,81.35572814941406,350.74468994140625,132.0325164794922,255.06158447265625,144.21026611328125,406.6618957519531,188.5904083251953,310.8021240234375,194.541259765625,410.381591796875,113.36268615722656,350.18310546875,90.40276336669922,355.913818359375,318.0504455566406,285.3340759277344,321.469970703125,385.2851257324219,353.0166015625,290.1644592285156,336.3446044921875,412.9141540527344,360.0,330.85040283203125,332.92633056640625
180,296.0290222167969,59.599342346191406,301.0010681152344,51.79368591308594,279.30078125,56.069252014160156,308.01007080078125,69.3111572265625,256.6308288574219,81.68603515625,349.5760498046875,133.94775390625,253.0166015625,145.18972778320312,405.3287353515625,189.75253295898438,310.77484130859375,192.93934631347656,409.292724609375,115.3433837890625,348.6058654785156,89.3165512084961,355.47552490234375,323.0082092285156,283.9117431640625,325.41522216796875,388.8902587890625,354.52081298828125,287.5976867675781,332.8975830078125,420.6232604980469,360.0,326.21600341796875,327.9501953125
181,296.3538818359375,61.60218048095703,300.57147216796875,54.217323303222656,280.03253173828125,57.77229309082031,305.65399169921875,71.81188201904297,255.03506469726562,82.46540832519531,346.1510925292969,135.40921020507812,250.90679931640625,145.05982971191406,404.8725280761719,189.2317657470703,310.1199035644531,190.2147216796875,407.3632507324219,115.05571746826172,347.25872802734375,87.51896667480469,355.53253173828125,322.93560791015625,284.39703369140625,324.814697265625,389.3567199707031,357.0693664550781,287.2601318359375,335.3704833984375,420.04833984375,360.0,323.75653076171875,327.33013916015625
182,296.49273681640625,63.30396270751953,300.9900207519531,55.84669494628906,280.099365234375,59.15502166748047,306.3101806640625,73.37527465820312,254.73704528808594,83.49879455566406,346.2903137207031,137.0977783203125,249.71319580078125,146.35304260253906,403.69293212890625,189.18045043945312,309.54241943359375,190.72219848632812,407.12042236328125,113.12301635742188,345.91619873046875,87.36280822753906,354.39349365234375,322.0569763183594,282.3905029296875,323.6257629394531,391.2927551269531,354.9693603515625,285.6846618652344,331.9371337890625,422.0796203613281,360.0,321.36883544921875,325.28424072265625
183,296.5332336425781,64.68006896972656,300.81640625,57.27043151855469,280.1124267578125,60.43995666503906,305.8169860839844,74.72183227539062,254.092529296875,84.62664031982422,346.2095947265625,138.70790100097656,248.09291076660156,146.78929138183594,402.7395935058594,189.41006469726562,309.05303955078125,188.8582000732422,405.7967529296875,113.10172271728516,344.5101013183594,87.2261962890625,353.1588134765625,324.4228820800781,279.85101318359375,325.10760498046875,392.895751953125,355.84490966796875,283.00274658203125,329.583984375,426.1588439941406,360.0,319.3924865722656,322.4197082519531
184,295.56463623046875,66.74610137939453,299.7900390625,59.513206481933594,279.18865966796875,62.3438720703125,304.3659973144531,77.48979187011719,252.5010986328125,86.66328430175781,344.6300964355469,141.97096252441406,246.51605224609375,149.83229064941406,402.34857177734375,186.1941680908203,308.9781799316406,186.13250732421875,404.707763671875,112.18716430664062,342.58990478515625,86.16531372070312,354.0432434082031,329.2940673828125,280.9151306152344,329.8089904785156,395.0169677734375,351.13226318359375,284.704833984375,323.03082275390625,429.95404052734375,360.0,325.31072998046875,315.9641418457031
185,294.9081115722656,68.29769897460938,299.11181640625,61.17643737792969,278.6004638671875,63.730316162109375,303.42144775390625,79.01690673828125,251.01271057128906,87.45335388183594,342.6318054199219,142.8885955810547,245.59945678710938,150.68887329101562,401.6353759765625,184.4756622314453,309.2233581542969,184.812744140625,404.51251220703125,113.0180435180664,340.29833984375,85.31189727783203,352.938720703125,327.07562255859375,281.28326416015625,327.5000915527344,390.9566650390625,350.9634094238281,285.8172302246094,322.97723388671875,423.11309814453125,360.0,327.192626953125,315.46575927734375
186,294.9266662597656,70.68186950683594,298.8824768066406,63.39845275878906,278.936279296875,65.529052734375,302.6092224121094,80.54518127441406,250.5525360107422,87.9256591796875,340.67901611328125,143.91412353515625,245.24072265625,151.05528259277344,400.5132751464844,182.51327514648438,309.4193420410156,183.1519775390625,404.0042724609375,112.12835693359375,338.66070556640625,86.15123748779297,353.33673095703125,325.2310791015625,282.56451416015625,325.4601745605469,392.7292175292969,354.2803955078125,286.6726989746094,326.195556640625,425.18292236328125,360.0,325.3886413574219,317.54608154296875
187,293.4190368652344,73.0558090209961,298.1182556152344,65.0072021484375,277.0964660644531,67.3271713256836,302.9451904296875,81.43382263183594,248.89007568359375,89.19747924804688,341.0182189941406,146.18179321289062,244.33575439453125,152.84573364257812,400.5516357421875,183.892578125,311.49749755859375,181.25856018066406,404.5425109863281,111.49198150634766,338.9864501953125,81.77091979980469,352.9567565917969,330.195068359375,281.169677734375,330.1907958984375,395.9841613769531,351.2414855957031,286.60986328125,321.0062255859375,436.1026306152344,360.0,332.2597961425781,312.3841857910156
188,292.6897888183594,72.8647689819336,297.46026611328125,65.07022094726562,276.1368713378906,67.88093566894531,302.9175720214844,81.98666381835938,249.15011596679688,90.99725341796875,341.85308837890625,146.64039611816406,244.8428955078125,153.31515502929688,400.1878356933594,184.46649169921875,312.4447937011719,180.1941375732422,404.62799072265625,111.14913940429688,339.8647155761719,80.52874755859375,351.13818359375,332.23919677734375,279.1037292480469,332.13677978515625,396.5578918457031,350.68603515625,287.4765625,319.0347900390625,440.0906982421875,360.0,336.9193420410156,310.1328125
189,292.27532958984375,73.91553497314453,297.0611877441406,66.06793212890625,275.2757263183594,69.36302185058594,302.97796630859375,83.19136810302734,248.4434051513672,93.41023254394531,343.42529296875,148.2486572265625,244.17825317382812,154.96429443359375,400.20758056640625,186.0386505126953,313.3506164550781,179.66873168945312,405.27197265625,110.96754455566406,340.83642578125,78.3603286743164,350.49334716796875,331.9119567871094,277.0342102050781,331.53497314453125,396.3424377441406,349.2556457519531,284.20892333984375,316.327392578125,442.33306884765625,360.0,334.3963928222656,309.63653564453125
190,291.63641357421875,75.01405334472656,296.1529235839844,67.63682556152344,274.905029296875,71.03901672363281,301.67364501953125,85.06713104248047,248.2022247314453,95.38407897949219,341.3169250488281,148.40838623046875,244.560302734375,155.4118194580078,399.4340515136719,184.9114532470703,313.583251953125,179.14749145507812,404.3617858886719,110.46406555175781,340.15655517578125,79.41730499267578,348.61688232421875,329.34307861328125,276.7599792480469,329.289306640625,392.39495849609375,353.37176513671875,283.2930603027344,322.7637939453125,438.5111083984375,360.0,332.4587097167969,316.220458984375
191,292.6355895996094,79.11434936523438,297.3324890136719,71.65966796875,276.2471618652344,74.21501159667969,302.2740783691406,88.42208099365234,247.85020446777344,96.73426818847656,340.22198486328125,150.73609924316406,243.3289031982422,156.5553436279297,400.28656005859375,184.21807861328125,314.21905517578125,177.49380493164062,403.62530517578125,111.87005615234375,340.55584716796875,79.39862060546875,349.340576171875,332.040283203125,276.9945983886719,331.5931091308594,397.1910705566406,352.35003662109375,285.3204345703125,320.7004089355469,443.08612060546875,360.0,335.30413818359375,314.1260070800781
192,293.2289123535156,80.49698638916016,297.7564697265625,73.12054443359375,276.6153869628906,75.53394317626953,302.2754211425781,90.25323486328125,247.41397094726562,98.37232208251953,339.4248352050781,153.12266540527344,243.55133056640625,158.1536407470703,401.1543884277344,185.0965118408203,315.33953857421875,176.2733612060547,403.93731689453125,111.2995834350586,340.5517272949219,77.74085998535156,349.2752380371094,335.225830078125,277.6571044921875,334.7073974609375,400.4779357910156,348.609375,290.5710754394531,317.03533935546875,445.79156494140625,360.0,341.24615478515625,310.2152404785156
193,293.1468811035156,81.17582702636719,297.28948974609375,74.15021514892578,276.7359924316406,76.54426574707031,301.1759338378906,91.43926239013672,247.28158569335938,99.41618347167969,338.158447265625,153.33883666992188,243.47817993164062,158.16831970214844,400.72869873046875,184.5262908935547,315.7351989746094,175.03750610351562,403.5558776855469,111.0681381225586,340.3172302246094,76.91889190673828,348.5580139160156,332.49951171875,278.228515625,331.95947265625,396.9671630859375,350.6206970214844,291.5111083984375,319.7380676269531,441.2862548828125,360.0,342.3984069824219,312.54791259765625
194,293.192626953125,83.47819519042969,296.7875671386719,76.4080810546875,276.8333740234375,78.7255630493164,299.9224853515625,93.29120635986328,246.77865600585938,101.2021255493164,336.9818115234375,154.62677001953125,243.11529541015625,159.18728637695312,400.4500732421875,182.70681762695312,317.6353759765625,172.88259887695312,403.3970642089844,109.60385131835938,340.23687744140625,75.35027313232422,347.64300537109375,334.2022705078125,277.6076965332031,333.2818298339844,398.9464111328125,347.2872619628906,291.84490966796875,314.53167724609375,443.40887451171875,360.0,341.6668701171875,308.3040771484375
195,293.8250427246094,85.99017333984375,297.4449462890625,78.65432739257812,277.8340759277344,80.73931121826172,300.17010498046875,94.6286849975586,246.9145965576172,101.75316619873047,335.98785400390625,155.02188110351562,242.75143432617188,159.44781494140625,400.6939697265625,180.34104919433594,317.3218688964844,170.84930419921875,401.897705078125,109.08465576171875,340.1553649902344,75.08959197998047,348.32232666015625,335.59307861328125,278.4632568359375,334.72747802734375,398.1340637207031,347.8778381347656,290.6572570800781,315.4686279296875,444.8686218261719,360.0,343.09521484375,308.5371398925781
196,293.230224609375,87.56362915039062,296.9698486328125,80.00758361816406,277.3580322265625,82.18705749511719,300.0022277832031,95.35084533691406,246.8839111328125,102.67225646972656,336.106689453125,155.5704345703125,242.4061279296875,160.58753967285156,401.83709716796875,179.4142608642578,315.5978088378906,171.5640106201172,401.3119812011719,108.22148132324219,340.1020812988281,75.6128158569336,347.42474365234375,336.010498046875,277.6495666503906,335.3261413574219,396.33392333984375,345.6479797363281,290.7206115722656,313.6241149902344,441.80706787109375,360.0,344.44439697265625,306.7380065917969
197,293.495849609375,88.48802185058594,296.9951171875,80.61060333251953,277.414794921875,83.35812377929688,300.13763427734375,95.31881713867188,247.15225219726562,103.87862396240234,335.8865966796875,155.2545623779297,243.99072265625,160.95376586914062,401.5518798828125,179.17221069335938,315.85772705078125,171.4234619140625,400.90032958984375,106.70047760009766,340.2101135253906,74.96842193603516,346.0658874511719,331.91815185546875,277.92486572265625,331.5648193359375,390.40399169921875,346.57049560546875,290.1131591796875,316.75811767578125,434.918701171875,360.0,341.952880859375,308.81744384765625
198,292.955078125,89.80410766601562,296.3879089355469,81.91500091552734,276.8171081542969,84.75535583496094,299.4832458496094,96.45213317871094,246.51031494140625,105.19898223876953,333.8816223144531,155.90847778320312,244.80609130859375,161.5502471923828,399.8628845214844,179.20933532714844,317.3299865722656,171.00119018554688,400.0623474121094,106.06346893310547,339.8583679199219,75.11612701416016,345.5503234863281,333.6089782714844,279.135986328125,333.5830383300781,391.5616760253906,344.9157409667969,294.26104736328125,316.0926513671875,437.5046081542969,360.0,347.3714599609375,309.1526794433594
199,292.36529541015625,90.35023498535156,296.03216552734375,82.78531646728516,276.0561218261719,85.49263000488281,299.44085693359375,98.02226257324219,245.9326171875,106.57478332519531,333.0511779785156,157.62791442871094,245.47271728515625,162.36094665527344,399.23309326171875,178.5162353515625,318.8539733886719,168.4356231689453,400.3780517578125,104.14490509033203,340.04486083984375,72.731689453125,343.76458740234375,336.10638427734375,278.345458984375,335.6468505859375,390.23858642578125,342.2882385253906,295.3669738769531,312.8621520996094,435.1429443359375,360.0,349.1822509765625,306.6875305175781
200,292.3323059082031,91.58734130859375,296.1160583496094,83.9197006225586,276.0413818359375,86.63702392578125,299.7072448730469,99.0556411743164,245.96791076660156,107.66044616699219,334.32763671875,158.8939971923828,244.67234802246094,163.42356872558594,400.25518798828125,176.7745361328125,318.5632019042969,165.9569549560547,399.3890686035156,103.37654876708984,339.2505798339844,70.89493560791016,342.77337646484375,337.1590270996094,275.89532470703125,336.0584716796875,388.77508544921875,341.22601318359375,289.6200256347656,309.76080322265625,435.012939453125,360.0,344.02325439453125,304.60345458984375
201,292.2936096191406,92.98580932617188,296.48529052734375,85.19114685058594,276.08013916015625,87.79219055175781,300.66241455078125,100.16963195800781,246.2536163330078,108.41569519042969,336.03985595703125,160.99562072753906,243.6304931640625,163.75958251953125,401.2977294921875,176.0114288330078,316.4847717285156,161.30201721191406,398.0849609375,102.94316101074219,337.9698181152344,70.06732177734375,342.0657958984375,339.1705322265625,273.5372619628906,337.01513671875,387.43060302734375,342.66888427734375,284.9280700683594,309.14422607421875,436.7476501464844,360.0,341.81195068359375,305.9291687011719
202,292.6749267578125,93.67572021484375,296.974365234375,86.05164337158203,276.6363220214844,88.01072692871094,300.7362060546875,101.28824615478516,246.25819396972656,108.1312255859375,335.2481689453125,162.94691467285156,242.62338256835938,164.4720001220703,401.10345458984375,176.84535217285156,316.6798095703125,160.62863159179688,398.19482421875,102.76607513427734,337.44000244140625,68.42220306396484,341.847900390625,341.95941162109375,273.806396484375,339.50885009765625,390.8240661621094,340.9193115234375,290.66180419921875,306.26287841796875,438.7763366699219,360.0,349.5727844238281,305.06304931640625
203,293.1855773925781,94.97608947753906,297.5416564941406,87.10746765136719,277.5382385253906,88.86784362792969,300.975341796875,102.00251007080078,247.15692138671875,108.19967651367188,336.07830810546875,165.1575469970703,241.84439086914062,165.63357543945312,402.82342529296875,175.71539306640625,314.65679931640625,157.35707092285156,397.8054504394531,100.9666748046875,337.73681640625,65.775390625,342.3959045410156,344.55389404296875,273.6773376464844,341.56378173828125,388.10955810546875,339.60223388671875,286.5762023925781,304.1310729980469,439.0656433105469,360.0,348.6436462402344,303.1662292480469
204,293.6783752441406,94.9117202758789,297.9896240234375,87.50433349609375,277.8199768066406,89.41854095458984,301.5843811035156,103.33000183105469,247.67672729492188,110.0374526977539,336.74639892578125,166.24749755859375,242.67276000976562,166.75733947753906,402.95025634765625,175.8826904296875,314.4335021972656,157.44119262695312,397.20220947265625,99.42875671386719,337.3208923339844,66.23451232910156,342.21832275390625,343.6981506347656,273.5530700683594,340.8262634277344,388.97930908203125,339.2078857421875,287.6904602050781,304.75830078125,439.0520935058594,360.0,348.46002197265625,304.5460205078125
205,293.746337890625,94.92820739746094,297.8972473144531,88.15155029296875,278.04278564453125,89.7663345336914,301.2752380371094,104.66424560546875,248.1471405029297,110.84877014160156,336.8370666503906,166.94638061523438,242.36573791503906,166.78269958496094,402.8124694824219,174.1937255859375,313.8735046386719,155.4886016845703,397.0970458984375,99.72301483154297,337.1034240722656,66.08131408691406,341.76593017578125,344.9410705566406,272.8558044433594,341.5627746582031,390.70050048828125,341.8495788574219,289.2873840332031,305.08148193359375,439.3673095703125,360.0,350.42047119140625,302.9962158203125
206,294.275390625,94.61257934570312,297.7944030761719,87.98987579345703,278.7726135253906,89.93707275390625,300.307861328125,104.69366455078125,249.13442993164062,111.63424682617188,336.55560302734375,167.23004150390625,242.63587951660156,167.7022705078125,402.8927001953125,173.57493591308594,313.6487731933594,155.33706665039062,396.7240905761719,100.41775512695312,336.3575744628906,65.14549255371094,340.59954833984375,347.4920654296875,271.9169921875,344.17388916015625,387.75897216796875,344.93609619140625,286.2574462890625,307.50360107421875,439.3057861328125,360.0,348.77325439453125,303.16522216796875
207,294.9309997558594,94.72712707519531,298.011474609375,88.62998962402344,279.6315612792969,90.40034484863281,299.6309509277344,106.16683197021484,249.31690979003906,112.5382080078125,335.30072021484375,168.5659637451172,242.47959899902344,167.45074462890625,402.60894775390625,171.7105255126953,311.76043701171875,149.43798828125,397.0352478027344,100.89937591552734,335.423583984375,62.410430908203125,341.1077575683594,347.85174560546875,272.8642883300781,344.23333740234375,386.44921875,342.95086669921875,284.3717041015625,306.60784912109375,438.404296875,360.0,345.5732421875,302.63677978515625
208,295.50750732421875,95.67167663574219,298.0932312011719,89.5517578125,280.36712646484375,91.24679565429688,298.9746398925781,106.75265502929688,249.63980102539062,112.98907470703125,334.1932678222656,168.78842163085938,242.507568359375,167.9651641845703,402.5357360839844,169.19732666015625,310.9962158203125,148.04420471191406,397.2093811035156,99.17886352539062,335.96417236328125,60.353759765625,340.86834716796875,346.42828369140625,273.516357421875,343.07916259765625,386.1925354003906,343.9687194824219,285.8501281738281,308.39263916015625,435.88739013671875,360.0,344.42236328125,303.1452331542969
209,296.0445251464844,98.6370849609375,299.7013854980469,92.49292755126953,281.18310546875,93.29511260986328,301.43768310546875,109.31898498535156,249.3765869140625,113.04342651367188,333.53411865234375,169.9773406982422,242.64883422851562,165.34161376953125,402.3795471191406,166.4943084716797,308.83111572265625,137.8725128173828,395.8724365234375,98.09165954589844,335.73370361328125,56.33879089355469,340.54119873046875,345.73870849609375,272.68438720703125,341.15826416015625,383.4830627441406,342.15924072265625,278.9552917480469,308.3997802734375,431.2948303222656,360.0,333.769287109375,306.998291015625
210,296.6878967285156,98.03848266601562,299.82769775390625,91.96391296386719,281.3212890625,93.4090576171875,301.27105712890625,108.79862976074219,249.0701141357422,113.90653991699219,332.9822998046875,169.2075653076172,244.29644775390625,163.52821350097656,402.3529968261719,165.5731201171875,312.5826110839844,131.74407958984375,396.78228759765625,96.43485260009766,337.4019775390625,53.4228515625,339.1410827636719,343.47259521484375,273.60162353515625,338.5899353027344,378.88275146484375,342.7337951660156,284.297607421875,309.2133483886719,428.0664367675781,360.0,341.9530029296875,308.13568115234375
